"id";"symbol";"price";"time"
5074;"MASKUSDT";1.292;1655211904650
5075;"SFPUSDT";0.9765;1652273549287
5076;"IMXUSDT";0.6874;1655211905214
5077;"CHZUSDT";0.09354;1655211767879
5078;"BTCUSDT_220624";26620.8;1655211905263
5079;"RUNEUSDT";6.567;1647477317104
5080;"LTCUSDT";44.55;1655211930646
5081;"DODOBUSD";0.1336;1655211900133
5082;"STMXUSDT";0.00656;1655211929798
5083;"SOLUSDT";29.7;1655211929425
5084;"ATAUSDT";0.16;1655207059871
5085;"AXSUSDT";14.96;1655211929389
5086;"RENUSDT";0.0999;1655211904489
5087;"TLMBUSD";0.02356;1655211905515
5088;"BALUSDT";4.676;1655211929376
5089;"BELUSDT";1.1504;1651356233017
5090;"XMRUSDT";124.46;1655211908475
5091;"APEBUSD";3.525;1655211874528
5092;"UNFIUSDT";6.171;1655210308229
5093;"ICPBUSD";5.675;1655193558827
5094;"NEARBUSD";3.604;1655196630652
5095;"ZRXUSDT";0.2506;1655211923033
5096;"RVNUSDT";0.08283;1649636539018
5097;"ETHUSDT";1202.89;1655211929548
5098;"CHRUSDT";0.1745;1652273457064
5099;"DUSKUSDT";0.138;1655210881068
5100;"CTSIUSDT";0.5431;1652272694061
5101;"ARUSDT";34.15;1652111373067
5102;"COTIUSDT";0.0931;1655211930780
5103;"BTCSTUSDT";316.1;1615445516575
5104;"XTZUSDT";1.346;1655211904342
5105;"BCHUSDT";125.61;1655211929100
5106;"SCUSDT";0.003657;1655211899808
5107;"APEUSDT";3.606;1655211309782
5108;"ROSEUSDT";0.05136;1655211801597
5109;"CRVUSDT";4.598;1652475702025
5110;"WAVESUSDT";4.888;1655211929325
5111;"ZILUSDT";0.03423;1655211929221
5112;"1INCHUSDT";0.571;1655210643557
5113;"AUDIOUSDT";0.2888;1655208849606
5114;"HOTUSDT";0.002036;1655211929439
5115;"AAVEUSDT";158.0;1645719204391
5116;"SANDUSDT";2.00327;1652138541032
5117;"EGLDUSDT";46.26;1655211904283
5118;"FTTUSDT";23.644;1655211905140
5119;"ETHBUSD";3258.5;1642801030236
5120;"FLMUSDT";0.1274;1655211929548
5121;"JASMYUSDT";0.01;1655193641785
5122;"BNXUSDT";123.15;1655206220060
5123;"ADABUSD";0.5114;1655193588905
5124;"MKRUSDT";782.9;1655211925799
5125;"GALAUSDT";0.05985;1655211904785
5126;"GMTUSDT";0.6434;1655211930108
5127;"SOLBUSD";148.86;1642376011120
5128;"VETUSDT";0.02314;1655211904438
5129;"FLOWUSDT";1.52;1655211900111
5130;"DOTBUSD";7.323;1655211905463
5131;"API3USDT";1.175;1655211929552
5132;"FILUSDT";5.436;1655211904545
5133;"1000SHIBUSDT";0.008141;1655211904600
5134;"OMGUSDT";1.907;1655211923106
5135;"IOSTUSDT";0.01337;1655211922977
5136;"KLAYUSDT";0.2341;1655211905016
5137;"AVAXUSDT";16.86;1655211929498
5138;"ANKRUSDT";0.0255;1655168946330
5139;"GALUSDT";3.0265;1655211923634
5140;"BNTUSDT";3.188;1642378592545
5141;"ANCBUSD";0.1055;1655182385261
5142;"LITUSDT";0.986;1655211929413
5143;"NEARUSDT";3.397;1655211929365
5144;"ETHUSDT_220624";963.71;1655211905181
5145;"KNCUSDT";1.318;1655211929989
5146;"ADAUSDT";0.5071;1655211904234
5147;"BTCBUSD";22145.13;1655211928009
5148;"KAVAUSDT";1.6616;1655211904573
5149;"GALABUSD";0.05926;1655207983599
5150;"SNXUSDT";1.744;1655211923159
5151;"MANAUSDT";1.577;1652063178029
5152;"CELRUSDT";0.01794;1653462393601
5153;"DOTUSDT";13.489;1652090488025
5154;"DYDXUSDT";6.334;1649264674015
5155;"LUNA2BUSD";2.3841;1655176265732
5156;"1000LUNCBUSD";0.0579;1655202072741
5157;"BANDUSDT";1.3347;1655211929339
5158;"STORJUSDT";0.3588;1655211930370
5159;"RAYUSDT";0.731;1655210312331
5160;"PEOPLEUSDT";0.01847;1655209743615
5161;"ETCUSDT";14.524;1655211904139
5162;"BTCUSDT";22187.0;1655211928733
5163;"BAKEUSDT";0.8652;1651269217040
5164;"GALBUSD";2.902;1655207983673
5165;"TOMOUSDT";0.4471;1655211904437
5166;"UNIUSDT";3.66;1655211923210
5167;"THETAUSDT";3.986;1651338960023
5168;"LRCUSDT";0.3649;1655211904649
5169;"GRTUSDT";0.56005;1642836576213
5170;"XEMUSDT";0.1021;1652334167063
5171;"XLMUSDT";0.1107;1655211904187
5172;"LINAUSDT";0.00871;1655210650037
5173;"HNTUSDT";9.384;1655209133669
5174;"ALGOUSDT";0.2946;1655211929938
5175;"HBARUSDT";0.1;1655100279015
5176;"ZECUSDT";64.01;1655211929777
5177;"OGNUSDT";0.2351;1655211732144
5178;"ZENUSDT";14.356;1655211929646
5179;"NEOUSDT";21.982;1651899509061
5180;"SRMUSDT";2.86;1645574401904
5181;"MATICUSDT";1.152;1655100424046
5182;"XRPUSDT";0.3192;1655211929169
5183;"C98USDT";0.4788;1655211929852
5184;"REEFUSDT";0.003186;1655210484013
5185;"TRXUSDT";0.0589;1655212042168
5186;"SKLUSDT";0.05632;1655212025773
5187;"TRXBUSD";0.062162;1655193470238
5188;"QTUMUSDT";2.654;1655212026618
5189;"IOTXUSDT";0.02787;1655205098030
5190;"ONTUSDT";0.2142;1655212026595
5191;"KSMUSDT";49.64;1655212024246
5192;"ICXUSDT";1.0288;1642392702068
5193;"1000XECUSDT";0.03758;1655212026058
5194;"CELOUSDT";0.873;1655209609947
5195;"SXPUSDT";0.3466;1655212023981
5196;"LINKUSDT";6.25;1655211739386
5197;"DGBUSDT";0.02812;1650239020073
5198;"DARUSDT";0.2938;1655212028225
5199;"RSRUSDT";0.0175;1645480455083
5200;"COMPUSDT";35.17;1655212037859
5201;"SUSHIUSDT";1.041;1655212032819
5202;"YFIUSDT";4911.6;1655212024090
5203;"BNBUSDT";223.17;1655212045734
5204;"NKNUSDT";0.244;1652273268065
5205;"DOGEBUSD";0.177;1642578366157
5206;"LPTUSDT";32.122;1642801648245
5207;"DEFIUSDT";615.6;1655212032769
5208;"ALICEUSDT";5.613;1651015152016
5209;"DENTUSDT";0.000824;1655210614821
5210;"CTKUSDT";1.241;1652272371028
5211;"OCEANUSDT";0.19276;1655212024296
5212;"FTMBUSD";0.25;1655183414150
5213;"ATOMUSDT";6.434;1655212028995
5214;"FTMUSDT";0.231;1655212032926
5215;"MTLUSDT";1.3776;1655210041528
5216;"ENSUSDT";24.819;1645574401903
5217;"BTCDOMUSDT";1627.5;1655212027904
5218;"BLZUSDT";0.16902;1651978495064
5219;"FTTBUSD";23.506;1655212025982
5220;"XRPBUSD";0.7656;1645195272063
5221;"GTCUSDT";7.5;1645574401905
5222;"OPUSDT";0.5638;1655212028328
5223;"BTSUSDT";0.00937;1655212027804
5224;"ANTUSDT";1.265;1655209265948
5225;"ENJUSDT";0.4674;1655212024193
5226;"BATUSDT";0.2708;1655212027573
5227;"DOGEUSDT";0.05919;1655210344113
5228;"TRBUSDT";30.11;1642403940321
5229;"CVCUSDT";0.12606;1655212025660
5230;"DASHUSDT";43.06;1655212043712
5231;"ARPAUSDT";0.02753;1655211969363
5232;"BNBBUSD";223.95;1655211994397
5233;"ONEUSDT";0.067;1652272928076
5234;"RLCUSDT";0.6786;1655212033161
5235;"IOTAUSDT";0.2552;1655212023825
5236;"AVAXBUSD";16.67;1655186759265
5237;"WOOUSDT";0.119;1655208561332
5238;"EOSUSDT";0.872;1655212028938
5239;"ALPHAUSDT";0.5009;1652329330016
5240;"GMTBUSD";0.6432;1655212026205
5241;"MASKUSDT";1.261;1655212033268
5242;"SFPUSDT";0.9765;1652273549287
5243;"IMXUSDT";0.6819;1655212028121
5244;"CHZUSDT";0.09354;1655211767879
5245;"BTCUSDT_220624";26555.9;1655212028171
5246;"RUNEUSDT";6.567;1647477317104
5247;"LTCUSDT";44.45;1655212036415
5248;"DODOBUSD";0.1349;1655211960411
5249;"STMXUSDT";0.00656;1655212025873
5250;"SOLUSDT";29.66;1655212020355
5251;"ATAUSDT";0.16;1655207059871
5252;"AXSUSDT";14.96;1655212026684
5253;"RENUSDT";0.0999;1655212033114
5254;"TLMBUSD";0.02378;1655212028474
5255;"BALUSDT";4.676;1655212025444
5256;"BELUSDT";1.1504;1651356233017
5257;"XMRUSDT";123.87;1655212044240
5258;"APEBUSD";3.499;1655212028275
5259;"UNFIUSDT";6.171;1655210308229
5260;"ICPBUSD";5.675;1655193558827
5261;"NEARBUSD";3.604;1655196630652
5262;"ZRXUSDT";0.2495;1655212029133
5263;"RVNUSDT";0.08283;1649636539018
5264;"ETHUSDT";1198.61;1655212049429
5265;"CHRUSDT";0.1745;1652273457064
5266;"DUSKUSDT";0.138;1655210881068
5267;"CTSIUSDT";0.5431;1652272694061
5268;"ARUSDT";34.15;1652111373067
5269;"COTIUSDT";0.0927;1655212024455
5270;"BTCSTUSDT";316.1;1615445516575
5271;"XTZUSDT";1.349;1655212027519
5272;"BCHUSDT";125.26;1655212038544
5273;"SCUSDT";0.003658;1655212024614
5274;"APEUSDT";3.606;1655211309782
5275;"ROSEUSDT";0.05136;1655211801597
5276;"CRVUSDT";4.598;1652475702025
5277;"WAVESUSDT";4.878;1655212025392
5278;"ZILUSDT";0.03414;1655212025291
5279;"1INCHUSDT";0.571;1655210643557
5280;"AUDIOUSDT";0.2888;1655208849606
5281;"HOTUSDT";0.002034;1655212026731
5282;"AAVEUSDT";158.0;1645719204391
5283;"SANDUSDT";2.00327;1652138541032
5284;"EGLDUSDT";45.52;1655212032869
5285;"FTTUSDT";23.544;1655212028068
5286;"ETHBUSD";3258.5;1642801030236
5287;"FLMUSDT";0.1301;1655212025610
5288;"JASMYUSDT";0.01;1655193641785
5289;"BNXUSDT";123.15;1655206220060
5290;"ADABUSD";0.5114;1655193588905
5291;"MKRUSDT";781.8;1655212037868
5292;"GALAUSDT";0.05961;1655212033378
5293;"GMTUSDT";0.6409;1655211990351
5294;"SOLBUSD";148.86;1642376011120
5295;"VETUSDT";0.02346;1655212027626
5296;"FLOWUSDT";1.532;1655211993740
5297;"DOTBUSD";7.331;1655212028426
5298;"API3USDT";1.176;1655212026820
5299;"FILUSDT";5.414;1655212033164
5300;"1000SHIBUSDT";0.008099;1655212033215
5301;"OMGUSDT";1.918;1655212029182
5302;"IOSTUSDT";0.01342;1655211993756
5303;"KLAYUSDT";0.236;1655212033481
5304;"AVAXUSDT";16.87;1655212025562
5305;"ANKRUSDT";0.0255;1655168946330
5306;"GALUSDT";3.01;1655212029620
5307;"BNTUSDT";3.188;1642378592545
5308;"ANCBUSD";0.1055;1655182385261
5309;"LITUSDT";0.986;1655212026709
5310;"NEARUSDT";3.271;1655212022549
5311;"ETHUSDT_220624";963.89;1655212033639
5312;"KNCUSDT";1.333;1655212023929
5313;"ADAUSDT";0.5072;1655212029741
5314;"BTCBUSD";22124.37;1655212047797
5315;"KAVAUSDT";1.6634;1655212027678
5316;"GALABUSD";0.05926;1655207983599
5317;"SNXUSDT";1.74;1655212029232
5318;"MANAUSDT";1.577;1652063178029
5319;"CELRUSDT";0.01794;1653462393601
5320;"DOTUSDT";13.489;1652090488025
5321;"DYDXUSDT";6.334;1649264674015
5322;"LUNA2BUSD";2.3841;1655176265732
5323;"1000LUNCBUSD";0.0579;1655202072741
5324;"BANDUSDT";1.3328;1655212026636
5325;"STORJUSDT";0.3584;1655212024141
5326;"RAYUSDT";0.731;1655210312331
5327;"PEOPLEUSDT";0.01847;1655209743615
5328;"ETCUSDT";14.468;1655212027267
5329;"BTCUSDT";22155.5;1655212045232
5330;"BAKEUSDT";0.8652;1651269217040
5331;"GALBUSD";2.902;1655207983673
5332;"TOMOUSDT";0.4471;1655212033060
5333;"UNIUSDT";3.648;1655212029282
5334;"THETAUSDT";3.986;1651338960023
5335;"LRCUSDT";0.3542;1655212027753
5336;"GRTUSDT";0.56005;1642836576213
5337;"XEMUSDT";0.1021;1652334167063
5338;"XLMUSDT";0.1109;1655212027316
5339;"LINAUSDT";0.00871;1655210650037
5340;"HNTUSDT";9.384;1655209133669
5341;"ALGOUSDT";0.2875;1655212023877
5342;"HBARUSDT";0.1;1655100279015
5343;"ZECUSDT";63.92;1655212048786
5344;"OGNUSDT";0.2351;1655211732144
5345;"ZENUSDT";14.34;1655212025722
5346;"NEOUSDT";21.982;1651899509061
5347;"SRMUSDT";2.86;1645574401904
5348;"MATICUSDT";1.152;1655100424046
5349;"XRPUSDT";0.3182;1655212025240
5350;"C98USDT";0.4736;1655212025921
5351;"ETHBUSD";3258.5;1642801030236
5352;"ONTUSDT";0.2142;1655212091350
5353;"CHZUSDT";0.09354;1655211767879
5354;"1000LUNCBUSD";0.0579;1655202072741
5355;"FLOWUSDT";1.544;1655212056007
5356;"SOLUSDT";28.88;1655212081824
5357;"RVNUSDT";0.08283;1649636539018
5358;"FLMUSDT";0.1301;1655212060822
5359;"SCUSDT";0.003677;1655212087192
5360;"DARUSDT";0.2938;1655212089117
5361;"BTCDOMUSDT";1628.2;1655212088778
5362;"IMXUSDT";0.6819;1655212088951
5363;"ALPHAUSDT";0.5009;1652329330016
5364;"1000XECUSDT";0.03791;1655212061015
5365;"SOLBUSD";148.86;1642376011120
5366;"DOTUSDT";13.489;1652090488025
5367;"CELRUSDT";0.01794;1653462393601
5368;"KLAYUSDT";0.2326;1655212065748
5369;"CTKUSDT";1.241;1652272371028
5370;"SKLUSDT";0.05613;1655212060902
5371;"DUSKUSDT";0.138;1655210881068
5372;"BATUSDT";0.2708;1655212088406
5373;"TLMBUSD";0.02378;1655212089339
5374;"MASKUSDT";1.274;1655212065541
5375;"SXPUSDT";0.3475;1655212086536
5376;"VETUSDT";0.02348;1655212088454
5377;"UNIUSDT";3.665;1655212064377
5378;"PEOPLEUSDT";0.01847;1655209743615
5379;"GALBUSD";2.902;1655207983673
5380;"GMTUSDT";0.6456;1655212082443
5381;"ETCUSDT";14.54;1655212088142
5382;"CHRUSDT";0.1745;1652273457064
5383;"BNBBUSD";223.95;1655212091551
5384;"AAVEUSDT";158.0;1645719204391
5385;"HNTUSDT";9.384;1655209133669
5386;"LTCUSDT";44.39;1655212090573
5387;"ATAUSDT";0.16;1655207059871
5388;"LPTUSDT";32.122;1642801648245
5389;"ARPAUSDT";0.02753;1655211969363
5390;"MKRUSDT";777.6;1655212087970
5391;"RLCUSDT";0.6768;1655212086589
5392;"ICPBUSD";5.675;1655193558827
5393;"XMRUSDT";123.66;1655212090421
5394;"EOSUSDT";0.872;1655212064060
5395;"DENTUSDT";0.000824;1655210614821
5396;"ETHUSDT_220624";959.9;1655212065957
5397;"SNXUSDT";1.727;1655212064326
5398;"RAYUSDT";0.731;1655210312331
5399;"ALGOUSDT";0.2927;1655212086426
5400;"FTMBUSD";0.25;1655183414150
5401;"BTCSTUSDT";316.1;1615445516575
5402;"BCHUSDT";125.17;1655212085050
5403;"GTCUSDT";7.5;1645574401905
5404;"AXSUSDT";14.64;1655212091453
5405;"ANCBUSD";0.1055;1655182385261
5406;"LRCUSDT";0.367;1655212088634
5407;"XRPBUSD";0.7656;1645195272063
5408;"YFIUSDT";4908.2;1655212086643
5409;"OCEANUSDT";0.19292;1655212086855
5410;"DGBUSDT";0.02812;1650239020073
5411;"ADABUSD";0.5114;1655193588905
5412;"ANKRUSDT";0.0255;1655168946330
5413;"FILUSDT";5.372;1655212065437
5414;"TRBUSDT";30.11;1642403940321
5415;"GALAUSDT";0.0599;1655212065646
5416;"QTUMUSDT";2.654;1655212091376
5417;"ENSUSDT";24.819;1645574401903
5418;"ARUSDT";34.15;1652111373067
5419;"STORJUSDT";0.3584;1655212086698
5420;"SRMUSDT";2.86;1645574401904
5421;"DODOBUSD";0.1349;1655211960411
5422;"C98USDT";0.4777;1655212060967
5423;"APEBUSD";3.511;1655212089167
5424;"ETHUSDT";1197.97;1655212085736
5425;"GALABUSD";0.05926;1655207983599
5426;"REEFUSDT";0.003186;1655210484013
5427;"NEARBUSD";3.604;1655196630652
5428;"ICXUSDT";1.0288;1642392702068
5429;"HBARUSDT";0.1;1655100279015
5430;"TRXUSDT";0.05908;1655212091290
5431;"RUNEUSDT";6.567;1647477317104
5432;"BLZUSDT";0.16902;1651978495064
5433;"IOTXUSDT";0.02787;1655205098030
5434;"BANDUSDT";1.3342;1655212091402
5435;"1INCHUSDT";0.571;1655210643557
5436;"LUNA2BUSD";2.3841;1655176265732
5437;"NEOUSDT";21.982;1651899509061
5438;"NKNUSDT";0.244;1652273268065
5439;"DOTBUSD";7.331;1655212089271
5440;"AUDIOUSDT";0.2888;1655208849606
5441;"UNFIUSDT";6.171;1655210308229
5442;"CRVUSDT";4.598;1652475702025
5443;"XLMUSDT";0.11032;1655212088191
5444;"AVAXBUSD";16.67;1655186759265
5445;"BNBUSDT";222.92;1655212089994
5446;"FTMUSDT";0.24;1655212070555
5447;"BAKEUSDT";0.8652;1651269217040
5448;"GALUSDT";3.0117;1655212064732
5449;"ANTUSDT";1.265;1655209265948
5450;"AVAXUSDT";16.74;1655212060794
5451;"MTLUSDT";1.3776;1655210041528
5452;"WOOUSDT";0.119;1655208561332
5453;"API3USDT";1.187;1655212091607
5454;"DOGEBUSD";0.177;1642578366157
5455;"ZRXUSDT";0.2527;1655212064222
5456;"XTZUSDT";1.349;1655212088357
5457;"ZECUSDT";63.73;1655212086246
5458;"BNXUSDT";123.15;1655206220060
5459;"XEMUSDT";0.1021;1652334167063
5460;"XRPUSDT";0.3128;1655212090672
5461;"DOGEUSDT";0.05919;1655210344113
5462;"COTIUSDT";0.09283;1655212087022
5463;"DYDXUSDT";6.334;1649264674015
5464;"ZENUSDT";14.338;1655212060875
5465;"OGNUSDT";0.2351;1655211732144
5466;"STMXUSDT";0.00656;1655212060945
5467;"SANDUSDT";2.00327;1652138541032
5468;"ADAUSDT";0.5024;1655212088260
5469;"CVCUSDT";0.12548;1655212060847
5470;"IOSTUSDT";0.0134;1655212064169
5471;"OPUSDT";0.5622;1655212089219
5472;"CELOUSDT";0.873;1655209609947
5473;"TRXBUSD";0.062162;1655193470238
5474;"DEFIUSDT";612.0;1655212065028
5475;"LINKUSDT";6.25;1655211739386
5476;"BALUSDT";4.677;1655212060748
5477;"TOMOUSDT";0.4451;1655212065279
5478;"BTCUSDT_220624";26567.9;1655212088999
5479;"THETAUSDT";3.986;1651338960023
5480;"SFPUSDT";0.9765;1652273549287
5481;"JASMYUSDT";0.01;1655193641785
5482;"FTTBUSD";23.687;1655212060992
5483;"HOTUSDT";0.002019;1655212091504
5484;"BELUSDT";1.1504;1651356233017
5485;"MANAUSDT";1.577;1652063178029
5486;"ZILUSDT";0.03438;1655212060678
5487;"COMPUSDT";35.02;1655212091818
5488;"ATOMUSDT";6.446;1655212064118
5489;"KSMUSDT";49.58;1655212086802
5490;"KAVAUSDT";1.6528;1655212088518
5491;"GMTBUSD";0.6432;1655212061093
5492;"GRTUSDT";0.56005;1642836576213
5493;"1000SHIBUSDT";0.008108;1655212065487
5494;"APEUSDT";3.606;1655211309782
5495;"SUSHIUSDT";1.031;1655212065081
5496;"ALICEUSDT";5.613;1651015152016
5497;"EGLDUSDT";46.27;1655212065131
5498;"LITUSDT";1.012;1655212091481
5499;"RSRUSDT";0.0175;1645480455083
5500;"OMGUSDT";1.9;1655212064272
5501;"NEARUSDT";3.37;1655212091428
5502;"ENJUSDT";0.4644;1655212086751
5503;"MATICUSDT";1.152;1655100424046
5504;"ONEUSDT";0.067;1652272928076
5505;"BTCBUSD";22109.99;1655212091776
5506;"BTSUSDT";0.00925;1655212088681
5507;"CTSIUSDT";0.5431;1652272694061
5508;"KNCUSDT";1.283;1655212086482
5509;"DASHUSDT";42.88;1655212091326
5510;"BTCUSDT";22146.0;1655212090666
5511;"FTTUSDT";23.536;1655212088879
5512;"RENUSDT";0.0968;1655212065388
5513;"ROSEUSDT";0.05136;1655211801597
5514;"WAVESUSDT";4.878;1655212060721
5515;"IOTAUSDT";0.2545;1655212086373
5516;"BNTUSDT";3.188;1642378592545
5517;"LINAUSDT";0.00871;1655210650037
5518;"REEFUSDT";0.003186;1655210484013
5519;"TRXUSDT";0.05888;1655212102497
5520;"SKLUSDT";0.05613;1655212096558
5521;"TRXBUSD";0.062162;1655193470238
5522;"QTUMUSDT";2.654;1655212091376
5523;"IOTXUSDT";0.02787;1655205098030
5524;"ONTUSDT";0.2142;1655212091350
5525;"KSMUSDT";49.58;1655212086802
5526;"ICXUSDT";1.0288;1642392702068
5527;"1000XECUSDT";0.03757;1655212096878
5528;"CELOUSDT";0.873;1655209609947
5529;"SXPUSDT";0.3475;1655212086536
5530;"LINKUSDT";6.25;1655211739386
5531;"DGBUSDT";0.02812;1650239020073
5532;"DARUSDT";0.2938;1655212089117
5533;"RSRUSDT";0.0175;1645480455083
5534;"COMPUSDT";35.12;1655212105933
5535;"SUSHIUSDT";1.031;1655212097284
5536;"YFIUSDT";4908.2;1655212086643
5537;"BNBUSDT";223.12;1655212105998
5538;"NKNUSDT";0.244;1652273268065
5539;"DOGEBUSD";0.177;1642578366157
5540;"LPTUSDT";32.122;1642801648245
5541;"DEFIUSDT";615.6;1655212097229
5542;"ALICEUSDT";5.613;1651015152016
5543;"DENTUSDT";0.000824;1655210614821
5544;"CTKUSDT";1.241;1652272371028
5545;"OCEANUSDT";0.19292;1655212086855
5546;"FTMBUSD";0.25;1655183414150
5547;"ATOMUSDT";6.422;1655212099392
5548;"FTMUSDT";0.2309;1655212097386
5549;"MTLUSDT";1.3776;1655210041528
5550;"ENSUSDT";24.819;1645574401903
5551;"BTCDOMUSDT";1628.2;1655212088778
5552;"BLZUSDT";0.16902;1651978495064
5553;"FTTBUSD";23.504;1655212096828
5554;"XRPBUSD";0.7656;1645195272063
5555;"GTCUSDT";7.5;1645574401905
5556;"OPUSDT";0.5622;1655212089219
5557;"BTSUSDT";0.00925;1655212088681
5558;"ANTUSDT";1.265;1655209265948
5559;"ENJUSDT";0.4644;1655212086751
5560;"BATUSDT";0.2708;1655212088406
5561;"DOGEUSDT";0.05919;1655210344113
5562;"TRBUSDT";30.11;1642403940321
5563;"CVCUSDT";0.12567;1655212096454
5564;"DASHUSDT";42.97;1655212101827
5565;"ARPAUSDT";0.02753;1655211969363
5566;"BNBBUSD";223.95;1655212091551
5567;"ONEUSDT";0.067;1652272928076
5568;"RLCUSDT";0.6768;1655212086589
5569;"IOTAUSDT";0.2545;1655212086373
5570;"AVAXBUSD";16.67;1655186759265
5571;"WOOUSDT";0.119;1655208561332
5572;"EOSUSDT";0.899;1655212099338
5573;"ALPHAUSDT";0.5009;1652329330016
5574;"GMTBUSD";0.6441;1655212097038
5575;"MASKUSDT";1.288;1655212097770
5576;"SFPUSDT";0.9765;1652273549287
5577;"IMXUSDT";0.6819;1655212088951
5578;"CHZUSDT";0.09354;1655211767879
5579;"BTCUSDT_220624";26567.9;1655212088999
5580;"RUNEUSDT";6.567;1647477317104
5581;"LTCUSDT";44.44;1655212098447
5582;"DODOBUSD";0.1349;1655211960411
5583;"STMXUSDT";0.00641;1655212096724
5584;"SOLUSDT";29.85;1655212096294
5585;"ATAUSDT";0.16;1655207059871
5586;"AXSUSDT";14.64;1655212091453
5587;"RENUSDT";0.0985;1655212097570
5588;"TLMBUSD";0.02378;1655212089339
5589;"BALUSDT";4.677;1655212096241
5590;"BELUSDT";1.1504;1651356233017
5591;"XMRUSDT";123.84;1655212098249
5592;"APEBUSD";3.511;1655212089167
5593;"UNFIUSDT";6.171;1655210308229
5594;"ICPBUSD";5.675;1655193558827
5595;"NEARBUSD";3.604;1655196630652
5596;"ZRXUSDT";0.251;1655212099562
5597;"RVNUSDT";0.08283;1649636539018
5598;"ETHUSDT";1197.97;1655212103794
5599;"CHRUSDT";0.1745;1652273457064
5600;"DUSKUSDT";0.138;1655210881068
5601;"CTSIUSDT";0.5431;1652272694061
5602;"ARUSDT";34.15;1652111373067
5603;"COTIUSDT";0.09283;1655212087022
5604;"BTCSTUSDT";316.1;1615445516575
5605;"XTZUSDT";1.349;1655212088357
5606;"BCHUSDT";125.14;1655212102813
5607;"SCUSDT";0.003677;1655212087192
5608;"APEUSDT";3.606;1655211309782
5609;"ROSEUSDT";0.05136;1655211801597
5610;"CRVUSDT";4.598;1652475702025
5611;"WAVESUSDT";5.294;1655212096458
5612;"ZILUSDT";0.03428;1655212096060
5613;"1INCHUSDT";0.571;1655210643557
5614;"AUDIOUSDT";0.2888;1655208849606
5615;"HOTUSDT";0.002019;1655212091504
5616;"AAVEUSDT";158.0;1645719204391
5617;"SANDUSDT";2.00327;1652138541032
5618;"EGLDUSDT";45.44;1655212097335
5619;"FTTUSDT";23.536;1655212088879
5620;"ETHBUSD";3258.5;1642801030236
5621;"FLMUSDT";0.1301;1655212096401
5622;"JASMYUSDT";0.01;1655193641785
5623;"BNXUSDT";123.15;1655206220060
5624;"ADABUSD";0.5114;1655193588905
5625;"MKRUSDT";777.6;1655212099764
5626;"GALAUSDT";0.06012;1655212097870
5627;"GMTUSDT";0.6328;1655212099273
5628;"SOLBUSD";148.86;1642376011120
5629;"VETUSDT";0.02348;1655212088454
5630;"FLOWUSDT";1.544;1655212056007
5631;"DOTBUSD";7.331;1655212089271
5632;"API3USDT";1.187;1655212091607
5633;"FILUSDT";5.406;1655212097623
5634;"1000SHIBUSDT";0.008099;1655212097672
5635;"OMGUSDT";1.919;1655212099638
5636;"IOSTUSDT";0.013382;1655212099515
5637;"KLAYUSDT";0.2361;1655212097972
5638;"AVAXUSDT";16.87;1655212096348
5639;"ANKRUSDT";0.0255;1655168946330
5640;"GALUSDT";3.0211;1655212100124
5641;"BNTUSDT";3.188;1642378592545
5642;"ANCBUSD";0.1055;1655182385261
5643;"LITUSDT";1.012;1655212091481
5644;"NEARUSDT";3.37;1655212091428
5645;"ETHUSDT_220624";959.9;1655212098130
5646;"KNCUSDT";1.283;1655212086482
5647;"ADAUSDT";0.5024;1655212088260
5648;"BTCBUSD";22138.41;1655212106061
5649;"KAVAUSDT";1.6528;1655212088518
5650;"GALABUSD";0.05926;1655207983599
5651;"SNXUSDT";1.739;1655212099687
5652;"MANAUSDT";1.577;1652063178029
5653;"CELRUSDT";0.01794;1653462393601
5654;"DOTUSDT";13.489;1652090488025
5655;"DYDXUSDT";6.334;1649264674015
5656;"LUNA2BUSD";2.3841;1655176265732
5657;"1000LUNCBUSD";0.0579;1655202072741
5658;"BANDUSDT";1.3342;1655212091402
5659;"STORJUSDT";0.3584;1655212086698
5660;"RAYUSDT";0.731;1655210312331
5661;"PEOPLEUSDT";0.01847;1655209743615
5662;"ETCUSDT";14.54;1655212088142
5663;"BTCUSDT";22161.0;1655212104981
5664;"BAKEUSDT";0.8652;1651269217040
5665;"GALBUSD";2.902;1655207983673
5666;"TOMOUSDT";0.4434;1655212097518
5667;"UNIUSDT";3.643;1655212099735
5668;"THETAUSDT";3.986;1651338960023
5669;"LRCUSDT";0.367;1655212088634
5670;"GRTUSDT";0.56005;1642836576213
5671;"XEMUSDT";0.1021;1652334167063
5672;"XLMUSDT";0.11032;1655212088191
5673;"LINAUSDT";0.00871;1655210650037
5674;"HNTUSDT";9.384;1655209133669
5675;"ALGOUSDT";0.2927;1655212086426
5676;"HBARUSDT";0.1;1655100279015
5677;"ZECUSDT";63.86;1655212106577
5678;"OGNUSDT";0.2351;1655211732144
5679;"ZENUSDT";14.322;1655212096506
5680;"NEOUSDT";21.982;1651899509061
5681;"SRMUSDT";2.86;1645574401904
5682;"MATICUSDT";1.152;1655100424046
5683;"XRPUSDT";0.3167;1655212096005
5684;"C98USDT";0.4788;1655212096775
5685;"ETHBUSD";3258.5;1642801030236
5686;"ONTUSDT";0.2136;1655212123798
5687;"CHZUSDT";0.09354;1655211767879
